Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
14/08/15,Bayern Munich,Hamburg,5,0,H,1,0,H,,23,5,9,1,10,12,7,0,2,2,0,0
15/08/15,Augsburg,Hertha,0,1,A,0,0,D,,20,11,3,4,20,22,7,4,1,2,1,1
15/08/15,Darmstadt,Hannover,2,2,D,1,0,H,,11,14,4,5,21,22,5,9,1,2,0,0
15/08/15,Dortmund,M'gladbach,4,0,H,3,0,H,,17,5,7,1,13,14,3,5,0,1,0,0
15/08/15,Leverkusen,Hoffenheim,2,1,H,1,1,D,,25,6,9,2,12,18,13,5,1,0,0,0
15/08/15,Mainz,Ingolstadt,0,1,A,0,0,D,,9,14,3,5,20,15,6,2,2,3,0,0
15/08/15,Werder Bremen,Schalke 04,0,3,A,0,1,A,,15,16,2,5,7,16,5,6,0,2,0,0
16/08/15,Stuttgart,FC Koln,1,3,A,0,0,D,,28,9,8,5,13,8,13,3,3,2,0,0
16/08/15,Wolfsburg,Ein Frankfurt,2,1,H,2,1,H,,5,13,3,6,14,19,7,3,1,1,0,0
21/08/15,Hertha,Werder Bremen,1,1,D,1,1,D,,10,9,2,3,11,16,6,2,0,1,0,0
22/08/15,Ein Frankfurt,Augsburg,1,1,D,0,1,A,,11,14,3,4,17,21,7,4,2,3,0,0
22/08/15,FC Koln,Wolfsburg,1,1,D,1,0,H,,9,15,6,7,15,11,2,4,2,1,0,0
22/08/15,Hamburg,Stuttgart,3,2,H,1,2,A,,14,12,5,4,18,22,0,5,3,3,0,1
22/08/15,Hannover,Leverkusen,0,1,A,0,1,A,,6,11,3,4,15,21,3,8,0,0,0,0
22/08/15,Hoffenheim,Bayern Munich,1,2,A,1,1,D,,2,5,1,2,7,2,1,2,0,0,0,0
22/08/15,Schalke 04,Darmstadt,1,1,D,0,1,A,,21,9,5,3,16,18,6,6,1,2,0,0
23/08/15,Ingolstadt,Dortmund,0,4,A,0,0,D,,3,18,2,8,18,16,1,4,2,3,0,0
